Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Width,Body_Type,Doors,ARAI_Certified_Mileage,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Power_Steering,Power_Windows,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Type,12v_Power_Outlet,Audiosystem,Basic_Warranty,Boot-lid_Opener,Boot_Space,Central_Locking,Child_Safety_Locks,Clock,Door_Pockets,Engine_Malfunction_Light,Fuel-lid_Opener,Fuel_Gauge,Multifunction_Display,ABS_(Anti-lock_Braking_System),EBD_(Electronic_Brake-force_Distribution),Number_of_Airbags,USB_Compatibility,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Selling_Price
19,227,884,421,94,8.0,8.0,1,2,2,1,0,44,5,127,174,9,5.0,261,1,33,2,2,135,160,4,0,297,329,3,2,6,3,5.0,1,4,4,7,8,124,1,1,1,3,1,7,2,1,1,1,8.0,1,1,2,14.39
3,54,431,428,111,12.0,4.0,1,3,2,0,0,56,5,32,181,1,2.0,268,5,20,2,2,14,22,0,0,274,307,1,0,0,3,4.0,1,4,5,7,0,63,1,1,1,0,1,0,0,1,1,1,6.0,1,1,1,12.06
8,171,885,430,89,8.0,4.0,1,2,2,0,0,59,5,21,111,0,2.0,273,3,6,2,2,34,103,0,0,262,313,1,0,0,3,2.0,1,4,1,7,0,26,1,1,1,0,1,0,2,1,1,1,4.0,1,1,1,11.01
3,34,928,539,109,12.0,4.0,1,3,2,0,1,51,5,163,144,9,5.0,149,5,33,2,2,13,24,2,0,280,332,1,2,0,2,5.0,1,4,4,7,6,81,1,1,1,1,1,2,2,1,1,1,6.0,1,1,1,13.07
3,34,884,447,94,12.0,4.0,1,3,2,0,1,51,5,163,144,9,5.0,270,5,33,2,2,13,24,2,0,254,316,1,2,0,2,5.0,1,4,4,7,6,81,1,1,1,1,1,2,2,1,1,1,6.0,1,1,1,13.07
0,62,883,509,104,12.0,4.0,1,2,2,6,0,47,5,8,91,1,2.0,210,1,12,2,2,57,170,3,0,281,295,1,2,0,3,2.0,1,4,4,7,8,48,1,1,1,0,1,10,2,1,1,1,8.0,1,1,1,12.68
8,1,431,523,98,8.0,4.0,1,2,2,0,0,52,5,4,129,1,2.0,273,3,5,2,2,134,167,0,0,279,252,1,0,0,3,2.0,1,4,5,19,0,24,1,1,1,0,1,0,0,1,1,1,5.0,1,1,0,12.68
24,194,348,546,118,12.0,4.0,3,2,2,0,0,49,5,105,128,11,4.0,115,5,23,2,2,58,70,0,0,264,322,1,0,0,3,5.0,1,4,5,26,0,99,1,1,1,1,1,0,0,1,1,1,6.0,1,1,1,16.68
24,194,503,625,117,12.0,4.0,3,2,2,0,0,49,5,105,128,11,4.0,258,5,23,2,2,58,70,0,0,267,320,1,0,0,3,5.0,1,4,5,26,0,99,1,1,1,1,1,0,0,1,1,1,6.0,1,1,1,16.66
24,197,431,593,117,12.0,4.0,1,2,2,1,0,50,5,86,127,1,2.0,2,5,33,2,2,31,96,0,1,287,325,1,0,6,3,4.0,1,4,1,7,0,93,1,1,0,1,0,0,2,1,1,1,3.777288732394366,1,0,1,16.5
3,156,767,614,122,8.0,4.0,3,2,2,0,0,56,5,90,178,11,4.0,276,5,20,2,2,14,22,0,0,249,3,1,0,0,3,4.0,1,4,5,7,0,86,1,1,1,1,1,0,2,1,1,1,6.0,1,1,1,11.57
24,191,814,794,121,12.0,4.0,1,2,0,1,0,7,5,181,145,9,5.0,203,5,33,2,2,33,10,0,0,263,327,1,0,0,3,5.0,1,4,1,7,0,60,0,0,1,1,0,0,2,0,0,0,3.777288732394366,0,0,2,17.1
24,196,349,897,120,12.0,4.0,3,2,2,0,0,0,5,115,141,1,2.0,208,5,32,2,2,58,70,0,0,238,308,1,0,0,3,4.0,1,4,5,26,0,73,1,1,1,0,1,0,0,1,1,1,6.0,1,1,1,16.68
5,47,929,301,126,16.0,4.0,3,3,0,3,1,7,5,6,152,14,2.0,256,3,33,2,2,84,138,0,0,69,52,1,2,3,3,2.0,1,4,1,7,9,60,1,1,1,0,1,11,2,1,1,1,6.0,1,1,1,12.16
5,47,776,364,126,16.0,4.0,3,3,0,3,1,7,5,6,152,14,2.0,256,4,33,2,2,128,117,0,0,87,41,1,2,3,3,2.0,1,4,1,7,9,60,1,1,1,3,1,11,2,1,1,1,6.0,1,1,1,12.28
2,180,690,334,54,4.38218151540383,1.0,3,1,2,1,0,7,5,135,1,5,4.0,252,1,33,0,0,54,67,0,0,54,64,3,4,6,3,4.0,4,4,6,7,3,14,0,1,3,1,1,3,4,1,0,0,3.777288732394366,0,0,2,13.89
2,180,691,342,54,4.38218151540383,1.0,3,1,2,1,0,7,0,135,1,5,4.0,210,1,33,0,0,54,67,0,0,48,50,3,4,6,3,4.0,4,4,6,7,3,14,0,1,3,1,1,3,4,1,0,0,3.777288732394366,0,0,2,13.89
24,20,797,346,124,3.0,4.0,2,1,0,1,0,7,5,69,5,5,5.0,202,1,29,1,0,52,33,0,0,243,293,1,0,5,3,5.0,4,4,6,9,0,60,0,1,1,0,1,0,2,1,0,0,3.777288732394366,0,0,2,18.13
24,20,798,349,124,3.0,4.0,2,1,0,1,0,7,5,69,5,5,5.0,202,1,29,1,0,52,33,0,0,243,293,1,0,5,3,5.0,4,4,6,9,0,60,0,1,1,0,1,0,2,1,1,1,2.0,0,0,2,18.13
24,20,624,434,124,3.0,4.0,2,1,0,1,0,7,5,69,5,5,5.0,202,1,29,1,0,52,31,0,1,242,293,1,0,5,2,5.0,4,4,6,9,0,60,0,1,1,0,1,0,2,1,0,0,3.777288732394366,0,0,2,18.23
24,20,625,439,124,3.0,4.0,2,1,0,1,0,7,5,69,5,5,5.0,202,1,29,1,0,52,31,4,1,243,293,1,0,5,2,5.0,4,4,6,7,0,60,0,1,1,0,1,2,2,1,1,1,1.0,0,0,2,18.4
24,20,908,448,124,3.0,4.0,2,1,0,1,0,7,5,69,5,5,5.0,202,1,29,1,0,52,31,4,1,243,293,1,0,5,2,5.0,4,4,1,9,2,60,1,1,1,0,1,8,2,1,1,1,2.0,1,0,2,18.67
24,20,629,511,124,3.0,4.0,2,1,0,1,0,7,1,69,5,5,5.0,202,1,29,1,0,52,31,0,1,242,293,1,0,5,2,5.0,4,4,6,9,0,60,0,1,1,0,1,0,2,1,0,0,3.777288732394366,0,0,2,18.39
24,20,627,515,124,3.0,4.0,2,1,0,1,0,7,1,69,5,5,5.0,202,1,29,1,0,52,31,4,1,243,293,1,0,5,2,5.0,4,4,6,7,0,60,0,1,1,0,1,2,2,1,1,1,1.0,0,0,2,18.56
24,20,919,455,124,3.0,4.0,2,1,0,1,0,7,5,69,5,5,5.0,202,1,29,1,0,52,31,4,1,243,293,1,0,5,2,5.0,4,4,1,9,2,60,1,1,1,0,1,2,2,1,1,1,2.0,1,0,2,18.43
24,202,797,443,127,3.0,4.0,2,1,0,1,0,4,5,104,6,5,5.0,192,1,33,2,0,93,150,0,0,301,334,1,0,0,3,5.0,4,4,6,7,0,60,0,1,1,1,0,0,0,1,1,1,1.0,0,0,2,17.87
24,202,798,450,127,3.0,4.0,2,1,0,1,0,4,5,104,6,5,5.0,192,1,33,2,0,93,150,0,0,301,334,1,0,0,3,5.0,4,4,6,7,0,60,0,1,1,1,0,0,0,1,1,1,2.0,0,0,2,17.87
24,202,624,514,127,3.0,4.0,2,1,0,1,0,4,5,104,6,5,5.0,192,1,33,2,0,93,150,4,0,301,334,1,0,0,3,5.0,4,4,6,7,0,60,0,1,1,1,0,0,0,1,1,1,1.0,0,0,2,18.08
24,202,625,519,127,3.0,4.0,2,1,0,1,0,4,5,104,6,5,5.0,192,1,33,2,0,93,150,4,0,301,334,1,0,0,3,5.0,4,4,6,7,0,60,0,1,1,1,0,0,0,1,1,1,2.0,0,0,2,18.08
24,202,908,526,127,3.0,4.0,2,1,0,1,0,4,5,104,6,5,5.0,196,1,33,2,0,93,150,4,1,301,334,1,0,0,3,5.0,4,4,7,7,0,60,1,1,1,1,0,0,0,1,1,1,1.0,1,0,2,18.18
24,202,909,532,127,3.0,4.0,2,1,0,1,0,4,5,104,6,5,5.0,196,1,33,2,0,93,150,4,1,301,334,1,0,0,3,5.0,4,4,7,7,0,60,1,1,1,1,0,0,0,1,1,1,2.0,1,0,2,18.18
24,202,912,553,127,3.0,4.0,2,1,0,1,0,4,5,104,6,5,5.0,196,1,33,2,0,93,150,4,1,301,334,1,0,0,3,5.0,0,4,7,7,0,60,1,1,1,1,0,0,0,1,1,1,1.0,1,0,2,18.15
24,202,920,538,127,3.0,4.0,2,1,0,1,0,4,5,104,6,5,5.0,196,1,33,2,0,93,150,0,0,301,334,1,0,1,3,5.0,4,4,7,7,0,60,1,1,1,0,0,0,0,1,1,1,2.0,1,0,2,18.11
24,202,910,559,127,3.0,4.0,2,1,0,1,0,4,5,104,6,5,5.0,196,1,33,2,0,93,150,4,1,301,334,1,0,0,3,5.0,0,4,7,7,0,60,1,1,1,1,0,0,0,1,1,1,2.0,1,0,2,18.15
24,202,921,568,127,3.0,4.0,2,1,0,1,0,4,5,104,6,5,5.0,196,1,33,2,0,93,150,0,0,301,334,1,2,3,3,5.0,0,4,7,7,0,60,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,18.3
24,44,624,524,127,3.0,4.0,2,1,0,1,0,7,5,108,13,5,5.0,213,1,33,2,0,93,38,0,0,306,334,1,0,5,3,5.0,4,4,6,9,3,25,0,1,1,1,1,0,2,1,0,0,3.777288732394366,0,0,2,17.75
24,44,908,544,127,3.0,4.0,2,1,0,1,0,7,5,108,13,5,5.0,213,1,33,2,0,93,38,0,0,306,334,1,0,5,3,5.0,4,4,6,9,3,25,1,1,1,1,1,0,2,1,0,0,3.777288732394366,0,0,2,17.96
24,44,916,601,127,3.0,4.0,2,1,0,1,0,7,5,108,13,5,5.0,213,1,33,2,0,93,38,0,0,306,334,1,0,0,3,5.0,1,4,6,9,3,25,1,1,1,1,1,0,2,1,0,0,3.777288732394366,0,0,2,17.86
24,44,1038,565,127,3.0,4.0,2,1,0,1,0,7,5,108,13,5,5.0,213,1,33,2,0,93,38,0,0,306,334,1,0,0,3,5.0,4,4,1,9,3,25,1,1,1,1,1,0,2,1,0,0,1.0,1,0,2,17.31
24,44,1041,622,127,3.0,4.0,2,1,0,1,0,7,5,108,13,5,5.0,213,1,33,2,0,93,38,0,0,306,334,1,0,0,3,5.0,4,4,1,9,3,25,1,1,1,1,1,0,2,1,1,0,2.0,1,0,2,17.23
24,44,918,620,127,3.0,4.0,2,1,0,1,0,7,0,108,13,5,5.0,210,1,33,2,0,93,38,0,0,276,323,1,0,5,3,5.0,4,4,6,9,3,25,1,1,1,1,1,0,2,1,0,0,3.777288732394366,0,0,2,18.23
24,44,1042,627,127,3.0,4.0,2,1,0,1,0,7,5,108,13,5,5.0,213,1,33,2,0,93,38,0,0,306,334,1,0,0,3,5.0,1,4,1,9,3,25,1,1,1,1,1,0,2,1,0,0,1.0,1,0,2,17.61
24,44,631,530,127,3.0,4.0,2,1,0,1,0,7,5,108,13,5,5.0,213,1,33,2,0,93,38,0,0,306,334,1,0,5,3,5.0,4,4,6,9,3,25,0,1,1,1,1,0,2,1,1,0,2.0,0,0,2,17.83
24,44,911,550,127,3.0,4.0,2,1,0,1,0,7,5,108,13,5,5.0,213,1,33,2,0,93,38,0,0,306,334,1,0,5,3,5.0,4,4,6,9,3,25,1,1,1,1,1,0,2,1,1,0,2.0,0,0,2,18.04
24,44,910,604,127,3.0,4.0,2,1,0,1,0,7,5,108,13,5,5.0,213,1,33,2,0,93,38,0,0,306,334,1,0,0,3,5.0,1,4,6,9,3,25,1,1,1,1,1,0,2,1,1,0,2.0,0,0,2,17.94
24,44,1040,632,127,3.0,4.0,2,1,0,1,0,7,5,108,13,5,5.0,213,1,33,2,0,93,38,0,0,306,334,1,0,0,3,5.0,1,4,1,9,3,25,1,1,1,1,1,0,2,1,1,0,2.0,1,0,2,17.61
13,95,495,636,2,3.0,4.0,2,1,2,1,0,13,2,89,19,5,5.0,210,1,33,1,0,84,36,0,0,316,51,3,4,6,3,5.0,4,4,6,7,0,33,0,1,1,1,0,0,4,1,0,0,3.777288732394366,0,0,2,13.38
13,95,498,654,2,3.0,4.0,2,1,2,1,0,13,2,89,19,5,5.0,210,1,33,1,0,84,36,0,1,316,51,3,4,6,3,5.0,4,4,6,7,0,33,1,1,1,1,1,0,4,1,0,0,1.0,0,0,2,13.38
13,95,496,541,9,4.0,4.0,2,1,2,1,0,13,5,89,19,5,5.0,163,1,33,1,0,84,36,0,1,343,20,0,0,0,3,5.0,4,4,6,7,0,33,0,1,1,1,1,0,2,1,0,0,1.0,0,0,2,11.45
13,95,499,554,9,4.0,4.0,2,1,2,1,0,13,5,89,19,5,5.0,163,1,33,1,0,84,36,0,1,343,20,0,0,0,3,5.0,4,4,6,7,0,33,0,1,1,1,1,0,2,1,0,0,1.0,0,0,2,11.45
13,95,497,633,9,4.0,4.0,2,1,2,1,0,13,0,89,19,5,5.0,210,1,33,2,0,104,36,0,1,343,20,1,0,0,3,5.0,4,4,6,2,0,33,0,1,1,1,1,0,0,1,0,0,3.777288732394366,0,0,2,12.09
13,95,494,617,9,4.0,4.0,2,1,2,1,0,13,0,89,19,5,5.0,210,1,33,2,0,104,36,0,1,343,20,1,0,0,3,5.0,4,4,6,2,0,33,0,1,1,1,1,0,0,1,0,0,3.777288732394366,0,0,2,12.09
23,114,586,564,10,3.0,4.0,2,1,2,0,0,7,5,136,39,5,5.0,133,1,35,2,0,66,131,0,0,337,23,1,1,0,3,6.0,4,0,6,8,0,28,0,1,1,1,1,0,2,1,1,1,3.777288732394366,0,0,2,17.82
23,114,588,624,10,3.0,4.0,2,1,2,1,0,7,5,136,39,5,5.0,133,1,35,2,0,66,131,0,0,337,23,1,1,0,3,6.0,4,0,6,8,0,28,0,1,1,1,1,0,2,1,1,1,2.0,0,0,2,17.82
23,114,587,673,10,3.0,4.0,2,1,2,1,0,7,2,136,39,5,5.0,236,1,35,2,0,66,131,0,0,329,69,1,4,0,3,6.0,4,0,6,8,0,28,0,1,1,1,1,0,2,1,1,1,3.777288732394366,0,0,2,17.88
23,114,589,721,10,3.0,4.0,2,1,2,1,0,7,2,136,39,5,5.0,236,1,35,2,0,66,131,0,0,329,69,1,3,0,3,6.0,4,0,6,8,0,28,0,1,1,1,1,0,2,1,1,1,2.0,0,0,2,17.88
23,114,592,768,10,3.0,4.0,2,1,2,1,0,7,2,136,39,5,5.0,236,1,35,2,0,66,131,0,0,329,69,1,4,0,3,6.0,4,0,6,8,0,28,1,1,1,1,1,0,2,1,1,1,2.0,0,0,2,17.88
23,114,591,662,10,3.0,4.0,2,1,2,1,0,7,5,136,39,5,5.0,133,1,35,2,0,66,131,0,0,337,23,1,1,0,3,6.0,4,0,6,8,0,28,0,1,1,1,1,0,2,1,1,1,2.0,0,0,2,17.82
23,114,594,731,10,3.0,4.0,2,1,2,1,0,7,5,136,39,5,5.0,133,1,35,2,0,66,131,0,0,337,23,1,4,0,3,6.0,4,0,1,8,0,28,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,17.97
23,114,595,876,10,3.0,4.0,2,1,2,1,0,7,2,136,39,5,5.0,236,1,35,2,0,66,131,0,0,329,69,1,4,0,3,6.0,4,0,1,8,0,28,1,1,1,0,1,0,2,1,1,1,2.0,1,0,2,18.28
23,114,598,792,10,3.0,4.0,2,1,2,1,0,7,5,136,39,5,5.0,133,1,35,2,0,66,131,0,0,337,23,1,4,0,3,6.0,4,0,1,8,0,28,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,17.97
23,114,600,915,10,3.0,4.0,2,1,2,1,0,7,2,136,39,5,5.0,236,1,35,2,0,66,131,0,0,329,69,1,1,0,3,6.0,4,0,1,8,0,28,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,18.13
23,114,597,828,10,3.0,4.0,2,1,2,1,0,7,5,136,39,5,5.0,133,1,35,2,0,66,131,0,0,337,23,1,4,0,3,6.0,4,0,1,8,0,28,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,17.97
23,114,599,927,10,3.0,4.0,2,1,2,1,0,7,2,136,39,5,5.0,236,1,35,2,0,66,131,0,0,329,69,1,1,0,3,6.0,4,0,1,8,0,28,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,18.13
23,114,590,657,10,3.0,4.0,2,1,2,1,0,7,5,136,39,5,5.0,133,1,35,2,0,66,131,0,0,337,23,1,1,0,3,5.0,4,0,6,8,0,28,0,1,1,1,1,0,2,1,1,1,2.0,0,0,2,17.82
23,114,593,732,10,3.0,4.0,2,1,2,1,0,7,5,136,39,5,5.0,133,1,35,2,0,66,131,0,0,337,23,1,4,0,3,5.0,4,0,1,8,0,28,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,17.97
23,114,596,787,10,3.0,4.0,2,1,2,1,0,7,5,136,39,5,5.0,133,1,35,2,0,66,131,0,0,337,23,1,4,0,3,5.0,4,0,1,8,0,28,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,17.97
23,114,596,787,10,3.0,4.0,2,1,2,1,0,7,5,136,39,5,5.0,133,1,35,2,0,66,131,0,0,337,23,1,4,0,3,5.0,4,0,1,8,0,28,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,17.97
23,114,596,787,10,3.0,4.0,2,1,2,1,0,7,5,136,39,5,5.0,133,1,35,2,0,66,131,0,0,337,23,1,4,0,3,5.0,4,0,1,8,0,28,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,17.97
23,114,596,787,10,3.0,4.0,2,1,2,1,0,7,5,136,39,5,5.0,133,1,35,2,0,66,131,0,0,337,23,1,4,0,3,5.0,4,0,1,8,0,28,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,17.97
23,114,596,787,10,3.0,4.0,2,1,2,1,0,7,5,136,39,5,5.0,133,1,35,2,0,66,131,0,0,337,23,1,4,0,3,5.0,4,0,1,8,0,28,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,17.97
23,114,596,787,10,3.0,4.0,2,1,2,1,0,7,5,136,39,5,5.0,133,1,35,2,0,66,131,0,0,337,23,1,4,0,3,5.0,4,0,1,8,0,28,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,17.97
23,114,596,787,10,3.0,4.0,2,1,2,1,0,7,5,136,39,5,5.0,133,1,35,2,0,66,131,0,0,337,23,1,4,0,3,5.0,4,0,1,8,0,28,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,17.97
23,114,596,787,10,3.0,4.0,2,1,2,1,0,7,5,136,39,5,5.0,133,1,35,2,0,66,131,0,0,337,23,1,4,0,3,5.0,4,0,1,8,0,28,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,17.97
24,214,624,606,9,4.0,4.0,2,1,0,1,0,9,5,93,39,5,5.0,174,1,31,2,0,84,138,0,0,343,16,1,0,5,3,5.0,4,4,6,9,8,40,0,1,1,1,1,7,0,1,1,1,2.0,0,1,2,17.9
24,214,908,720,9,4.0,4.0,2,1,0,1,0,9,5,93,39,5,5.0,174,1,31,2,0,104,138,0,0,343,16,1,0,0,3,5.0,4,0,1,9,0,40,1,1,1,1,1,7,0,1,1,1,2.0,1,1,2,17.22
24,214,914,765,9,4.0,4.0,2,1,0,1,0,9,5,93,39,5,5.0,174,1,31,2,0,104,138,0,0,343,16,1,0,0,3,5.0,1,0,1,9,0,40,1,1,1,1,1,7,0,1,1,1,2.0,1,1,2,17.46
24,214,1038,781,9,4.0,4.0,2,1,0,1,0,9,5,93,39,5,5.0,174,1,31,2,0,84,138,0,0,343,16,1,0,0,3,5.0,4,4,1,9,0,40,1,1,1,1,1,7,0,1,1,1,2.0,1,1,2,17.28
24,214,1043,849,9,4.0,4.0,2,1,0,1,0,9,5,93,39,5,5.0,174,1,31,2,0,84,138,0,0,343,16,1,0,0,3,5.0,1,4,1,9,0,40,1,1,1,1,1,7,0,1,1,1,2.0,1,1,2,17.52
24,214,1046,881,9,4.0,4.0,2,1,0,1,0,9,5,93,39,5,5.0,174,1,31,2,0,84,138,0,0,343,16,1,0,0,3,5.0,4,4,7,9,0,40,1,1,1,1,1,7,0,1,1,1,2.0,1,1,2,18.25
24,214,611,685,12,4.0,4.0,2,1,2,1,0,9,2,93,39,5,5.0,235,1,31,2,0,84,138,0,0,325,72,1,0,5,3,5.0,4,4,6,9,0,40,1,1,1,1,1,0,0,1,1,1,2.0,0,1,2,18.17
24,214,891,800,12,4.0,4.0,2,1,2,1,0,9,2,93,39,5,5.0,235,1,33,2,0,84,138,0,0,325,72,1,0,0,3,5.0,4,0,1,9,0,40,1,1,1,1,1,7,0,1,1,1,2.0,1,1,2,17.52
24,214,893,865,12,4.0,4.0,2,1,2,1,0,9,2,93,39,5,5.0,235,1,33,2,0,84,138,0,0,325,72,1,0,0,3,5.0,1,0,1,9,0,40,1,1,1,1,1,7,0,1,1,1,2.0,1,1,2,17.76
24,214,1021,879,12,4.0,4.0,2,1,2,1,0,9,2,93,39,5,5.0,235,1,31,2,0,84,138,0,0,325,72,1,0,0,3,5.0,4,4,1,9,0,40,1,1,1,1,1,0,0,1,1,1,2.0,1,1,2,17.13
24,214,1023,953,12,4.0,4.0,2,1,2,1,0,9,2,93,39,5,5.0,235,1,31,2,0,84,138,0,0,325,72,1,0,0,3,5.0,1,4,1,9,0,40,1,1,1,1,1,7,0,1,1,1,2.0,1,1,2,17.67
24,214,1024,991,12,4.0,4.0,2,1,2,1,0,9,2,93,39,5,5.0,235,1,31,2,0,84,138,0,0,325,72,1,0,0,3,5.0,4,4,7,9,0,40,1,1,1,1,1,7,0,1,1,1,2.0,1,1,2,18.32
24,214,1047,951,9,4.0,4.0,2,1,0,1,0,9,5,93,39,5,5.0,174,1,31,2,0,84,138,0,0,343,16,1,0,0,3,5.0,1,4,7,9,0,40,1,1,1,1,1,7,0,1,1,1,2.0,1,1,2,18.4
24,214,1025,1029,12,4.0,4.0,2,1,2,1,0,9,2,93,39,5,5.0,235,1,31,2,0,84,138,0,0,325,72,1,0,0,3,5.0,1,4,7,9,0,40,1,1,1,1,1,7,0,1,1,1,2.0,1,1,2,18.47
35,23,951,618,11,3.0,4.0,2,1,0,0,0,9,5,91,46,5,5.0,131,1,33,2,0,61,158,0,1,350,14,1,1,0,0,5.0,4,4,6,7,0,58,1,1,1,1,1,0,2,1,1,1,2.0,0,0,2,16.42
35,23,964,717,11,3.0,4.0,2,1,0,0,0,9,5,91,46,5,5.0,210,1,33,2,0,61,158,0,1,350,14,1,1,0,0,5.0,4,4,6,7,0,58,1,1,1,1,1,0,2,1,1,1,2.0,0,0,2,16.42
35,23,980,784,11,3.0,4.0,2,1,0,0,0,9,5,91,46,5,5.0,210,1,33,2,0,61,158,0,0,350,14,1,1,0,0,5.0,4,4,5,7,0,58,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,16.42
35,23,1001,864,11,3.0,4.0,2,1,0,0,0,9,5,91,46,5,5.0,210,1,33,2,0,61,158,0,0,350,14,1,1,0,0,5.0,4,4,5,7,0,58,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,16.42
35,23,999,893,11,3.0,4.0,2,1,0,0,0,9,5,91,46,5,5.0,210,1,33,2,0,61,158,0,0,350,14,1,1,0,0,5.0,4,4,4,7,6,58,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,16.04
35,23,950,801,25,4.0,4.0,2,1,0,0,0,9,2,91,46,5,5.0,232,1,33,2,0,61,158,0,1,358,80,1,1,0,0,5.0,4,4,6,7,0,58,1,1,1,1,1,0,2,1,1,1,2.0,0,0,2,16.58
35,23,963,901,25,4.0,4.0,2,1,0,0,0,9,2,91,46,5,5.0,210,1,33,2,0,61,158,0,1,358,80,1,1,0,0,5.0,4,4,6,7,0,58,1,1,1,1,1,0,2,1,1,1,2.0,0,0,2,16.58
35,23,979,994,25,4.0,4.0,2,1,0,0,0,9,2,91,46,5,5.0,210,1,33,2,0,61,158,0,0,358,80,1,1,0,0,5.0,4,4,5,7,0,58,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,16.58
35,23,1000,1062,25,4.0,4.0,2,1,0,0,0,9,2,91,46,5,5.0,210,1,33,2,0,61,158,0,0,358,80,1,1,0,0,5.0,4,4,5,7,6,58,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,16.25
35,23,998,1084,25,4.0,4.0,2,1,0,0,0,9,2,91,46,5,5.0,210,1,33,2,0,61,158,0,0,358,80,1,1,0,0,5.0,4,4,4,7,9,58,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,16.2
14,80,609,741,45,4.0,4.0,3,1,1,0,0,19,2,197,28,9,5.0,17,1,35,2,0,84,121,0,0,4,110,1,0,6,3,9.0,4,4,6,1,3,60,0,1,1,1,0,0,2,0,0,0,3.777288732394366,0,0,2,12.1
14,80,606,671,45,4.0,4.0,3,1,2,0,0,19,2,197,28,9,5.0,17,1,35,2,0,84,121,0,0,41,132,1,0,6,3,9.0,4,4,6,1,3,60,0,1,1,1,0,0,2,0,0,0,3.777288732394366,0,0,2,11.82
14,80,610,789,45,4.0,4.0,3,1,1,0,0,19,2,197,28,9,5.0,17,1,35,2,0,84,121,0,0,41,132,1,0,6,3,9.0,4,4,6,1,3,60,0,1,1,1,0,0,2,0,0,0,3.777288732394366,0,0,2,11.82
14,80,607,917,45,4.0,4.0,3,1,2,0,0,19,2,197,28,9,5.0,17,1,35,2,0,84,121,0,0,41,132,1,0,6,3,9.0,4,4,6,1,3,60,0,1,1,1,0,0,2,0,0,0,3.777288732394366,0,0,2,11.82
14,80,757,390,45,4.0,4.0,3,1,1,0,0,19,2,197,28,9,5.0,17,1,35,2,0,84,121,0,1,4,110,1,0,6,3,9.0,4,4,3,1,3,60,0,1,1,1,0,0,2,0,0,0,3.777288732394366,0,0,2,12.06
14,80,608,728,45,4.0,4.0,3,1,2,0,0,19,2,197,28,9,5.0,17,1,35,2,0,84,121,0,0,41,132,1,0,6,3,9.0,4,4,6,1,3,60,0,1,1,1,0,0,2,0,0,0,3.777288732394366,0,0,2,11.82
14,80,888,1060,45,4.0,4.0,3,1,1,0,0,19,2,197,28,9,5.0,17,1,35,2,0,84,121,0,0,41,132,1,0,6,3,7.0,4,4,6,1,3,60,0,1,1,1,0,0,2,0,0,0,3.777288732394366,0,0,2,11.94
14,80,890,231,45,4.0,4.0,3,1,1,0,0,19,2,197,28,9,5.0,17,1,35,2,0,84,121,0,0,4,110,1,0,6,3,7.0,4,4,3,1,3,60,0,1,1,1,0,0,2,0,0,0,3.777288732394366,0,0,2,12.06
14,80,756,639,45,4.0,4.0,3,1,2,0,0,19,2,197,28,9,5.0,17,1,35,2,0,84,121,0,1,41,132,1,0,6,3,9.0,4,4,3,1,3,60,0,1,1,1,0,0,2,0,0,0,3.777288732394366,0,0,2,11.78
14,80,889,1082,45,4.0,4.0,3,1,2,0,0,19,2,197,28,9,5.0,17,1,35,2,0,84,121,0,0,41,132,1,0,6,3,7.0,4,4,6,1,3,60,0,1,1,1,0,0,2,0,0,0,3.777288732394366,0,0,2,11.94
14,80,755,986,45,4.0,4.0,3,1,1,0,0,19,2,197,28,9,5.0,17,1,35,2,0,84,121,0,1,41,132,1,0,6,3,9.0,4,4,3,1,3,60,0,1,1,1,0,0,2,0,0,0,3.777288732394366,0,0,2,11.78
